"BusinessYear","StateCode","IssuerId","SourceName","VersionNum","ImportDate","IssuerId2","TIN","ProductId","StandardComponentId","EnrolleeContractRateDeterminationRule","TwoParentFamilyMaxDependentsRule","SingleParentFamilyMaxDependentsRule","DependentMaximumAgRule","ChildrenOnlyContractMaxChildrenRule","DomesticPartnerAsSpouseIndicator","SameSexPartnerAsSpouseIndicator","AgeDeterminationRule","MinimumTobaccoFreeMonthsRule","CohabitationRule","RowNumber","MarketCoverage","DentalOnlyPlan"
"2016","AK","74819","HIOS","3","2015-08-27 11:14:25","74819","95-6042390","74819AK001","74819AK0010007","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,Yes;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,Yes;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Ex-Spouse,No;Life Partner,Yes","10","SHOP (Small Group)","Yes"
"2016","AK","74819","HIOS","3","2015-08-27 11:14:25","74819","95-6042390","74819AK001","74819AK0010008","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,Yes;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,Yes;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Ex-Spouse,No;Life Partner,Yes","10","SHOP (Small Group)","Yes"
"2016","AK","74819","HIOS","3","2015-08-27 11:14:25","74819","95-6042390","74819AK001","74819AK0010009","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,Yes;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,Yes;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Ex-Spouse,No;Life Partner,Yes","10","SHOP (Small Group)","Yes"
"2016","AK","74819","HIOS","3","2015-08-27 11:14:25","74819","95-6042390","74819AK001","74819AK0010010","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,Yes;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,Yes;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Ex-Spouse,No;Life Partner,Yes","10","SHOP (Small Group)","Yes"
"2016","AK","74819","HIOS","3","2015-08-27 11:14:25","74819","95-6042390","74819AK001","74819AK0010011","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,Yes;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,Yes;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Ex-Spouse,No;Life Partner,Yes","10","SHOP (Small Group)","Yes"
"2016","AK","74819","HIOS","3","2015-08-27 11:14:25","74819","95-6042390","74819AK001","74819AK0010012","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,Yes;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,Yes;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Ex-Spouse,No;Life Partner,Yes","10","SHOP (Small Group)","Yes"
"2016","AK","74819","HIOS","3","2015-08-27 11:14:25","74819","95-6042390","74819AK002","74819AK0020003","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,Yes;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,Yes;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Ex-Spouse,No;Life Partner,Yes","10","Individual","Yes"
"2016","AK","74819","HIOS","3","2015-08-27 11:14:25","74819","95-6042390","74819AK002","74819AK0020004","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,Yes;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,Yes;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Ex-Spouse,No;Life Partner,Yes","10","Individual","Yes"
"2016","AK","74819","HIOS","3","2015-08-27 11:14:25","74819","95-6042390","74819AK002","74819AK0020005","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,Yes;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,Yes;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Ex-Spouse,No;Life Partner,Yes","10","Individual","Yes"
"2016","AK","74819","HIOS","3","2015-08-27 11:14:25","74819","95-6042390","74819AK002","74819AK0020006","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,Yes;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,Yes;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Ex-Spouse,No;Life Partner,Yes","10","Individual","Yes"
"2016","AK","81761","HIOS","1","2015-05-01 02:23:41","81761","36-0883760","81761AK003","81761AK0030001","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","21","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Stepson or Stepdaughter,No;Child,No;Sponsored Dependent,No;Life Partner,No","10","SHOP (Small Group)","Yes"
"2016","AK","81761","HIOS","1","2015-05-01 02:23:41","81761","36-0883760","81761AK003","81761AK0030002","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","21","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Stepson or Stepdaughter,No;Child,No;Sponsored Dependent,No;Life Partner,No","10","SHOP (Small Group)","Yes"
"2016","AK","81761","HIOS","1","2015-05-01 02:23:41","81761","36-0883760","81761AK004","81761AK0040001","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","21","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Stepson or Stepdaughter,No;Child,No;Sponsored Dependent,No;Life Partner,No","10","SHOP (Small Group)","Yes"
"2016","AK","81761","HIOS","1","2015-05-01 02:23:41","81761","36-0883760","81761AK004","81761AK0040002","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","21","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Stepson or Stepdaughter,No;Child,No;Sponsored Dependent,No;Life Partner,No","10","SHOP (Small Group)","Yes"
"2016","AK","84394","HIOS","2","2015-07-10 02:19:03","84394","42-0127290","84394AK005","84394AK0050001","There are rates specifically for couples and for families (not just addition of individual rates)","3 or more","3 or more","25","1","Yes","Yes","Age on insurance date (age on birthday nearest the effective date)","Not Applicable","Spouse,No;Adopted Child,No;Foster Child,Yes;Ward,Yes;Stepson or Stepdaughter,No;Self,No;Child,No;Life Partner,Yes","10","SHOP (Small Group)","Yes"
"2016","AK","84394","HIOS","2","2015-07-10 02:19:03","84394","42-0127290","84394AK005","84394AK0050002","There are rates specifically for couples and for families (not just addition of individual rates)","3 or more","3 or more","25","1","Yes","Yes","Age on insurance date (age on birthday nearest the effective date)","Not Applicable","Spouse,No;Adopted Child,No;Foster Child,Yes;Ward,Yes;Stepson or Stepdaughter,No;Self,No;Child,No;Life Partner,Yes","10","SHOP (Small Group)","Yes"
"2016","AK","84859","HIOS","1","2015-05-01 02:23:41","84859","93-0242990","84859AK003","84859AK0030001","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","21","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Stepson or Stepdaughter,No;Child,No;Sponsored Dependent,No;Life Partner,No","10","SHOP (Small Group)","Yes"
"2016","AK","84859","HIOS","1","2015-05-01 02:23:41","84859","93-0242990","84859AK003","84859AK0030002","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","21","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Stepson or Stepdaughter,No;Child,No;Sponsored Dependent,No;Life Partner,No","10","SHOP (Small Group)","Yes"
"2016","AK","84859","HIOS","1","2015-05-01 02:23:41","84859","93-0242990","84859AK004","84859AK0040001","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","21","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Stepson or Stepdaughter,No;Child,No;Sponsored Dependent,No;Life Partner,No","10","SHOP (Small Group)","Yes"
"2016","AK","84859","HIOS","1","2015-05-01 02:23:41","84859","93-0242990","84859AK004","84859AK0040002","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","21","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Stepson or Stepdaughter,No;Child,No;Sponsored Dependent,No;Life Partner,No","10","SHOP (Small Group)","Yes"
"2016","AL","12538","HIOS","3","2015-08-27 11:14:25","12538","95-6042390","12538AL001","12538AL0010007","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,Yes;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,Yes;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Ex-Spouse,No;Life Partner,Yes","10","SHOP (Small Group)","Yes"
"2016","AL","12538","HIOS","3","2015-08-27 11:14:25","12538","95-6042390","12538AL001","12538AL0010008","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,Yes;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,Yes;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Ex-Spouse,No;Life Partner,Yes","10","SHOP (Small Group)","Yes"
"2016","AL","12538","HIOS","3","2015-08-27 11:14:25","12538","95-6042390","12538AL001","12538AL0010009","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,Yes;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,Yes;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Ex-Spouse,No;Life Partner,Yes","10","SHOP (Small Group)","Yes"
"2016","AL","12538","HIOS","3","2015-08-27 11:14:25","12538","95-6042390","12538AL001","12538AL0010010","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,Yes;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,Yes;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Ex-Spouse,No;Life Partner,Yes","10","SHOP (Small Group)","Yes"
"2016","AL","12538","HIOS","3","2015-08-27 11:14:25","12538","95-6042390","12538AL001","12538AL0010011","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,Yes;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,Yes;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Ex-Spouse,No;Life Partner,Yes","10","SHOP (Small Group)","Yes"
"2016","AL","12538","HIOS","3","2015-08-27 11:14:25","12538","95-6042390","12538AL001","12538AL0010012","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,Yes;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,Yes;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Ex-Spouse,No;Life Partner,Yes","10","SHOP (Small Group)","Yes"
"2016","AL","12538","HIOS","3","2015-08-27 11:14:25","12538","95-6042390","12538AL002","12538AL0020003","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,Yes;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,Yes;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Ex-Spouse,No;Life Partner,Yes","10","Individual","Yes"
"2016","AL","12538","HIOS","3","2015-08-27 11:14:25","12538","95-6042390","12538AL002","12538AL0020004","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,Yes;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,Yes;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Ex-Spouse,No;Life Partner,Yes","10","Individual","Yes"
"2016","AL","12538","HIOS","3","2015-08-27 11:14:25","12538","95-6042390","12538AL002","12538AL0020005","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,Yes;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,Yes;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Ex-Spouse,No;Life Partner,Yes","10","Individual","Yes"
"2016","AL","12538","HIOS","3","2015-08-27 11:14:25","12538","95-6042390","12538AL002","12538AL0020006","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,Yes;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,Yes;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Ex-Spouse,No;Life Partner,Yes","10","Individual","Yes"
"2016","AL","17017","HIOS","3","2015-08-18 03:25:03","17017","57-0523959","17017AL002","17017AL0020001","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","26","3 or more","No","No","Age on effective date","Not Applicable","Spouse,No;Adopted Child,Yes;Stepson or Stepdaughter,Yes;Self,Yes;Child,Yes;Court Appointed Guardian,Yes","10","SHOP (Small Group)","Yes"
